length,width,height,image_url,path
13.0,11.0,11.0,https://m.media-amazon.com/images/I/61RLs-O6hEL.AC.jpg,images\image_00284.jpg
7.08,9.84,3.93,https://m.media-amazon.com/images/I/61ThrsOZgwL.AC.jpg,images\image_00285.jpg
9.06,12.99,7.87,https://m.media-amazon.com/images/I/61U0Ntxb9LL.AC.jpg,images\image_00286.jpg
8.3,12.2,6.3,https://m.media-amazon.com/images/I/61V39Uav+fS.AC.jpg,images\image_00287.jpg
8.0,10.0,4.25,https://m.media-amazon.com/images/I/61wQ3A0MSrS.AC.jpg,images\image_00288.jpg
5.393700787401574,7.2047244094488185,3.858267716535433,https://m.media-amazon.com/images/I/61YClbF2TlL.AC.jpg,images\image_00289.jpg
11.0,11.0,11.0,https://m.media-amazon.com/images/I/61zT5BplyhL.AC.jpg,images\image_00290.jpg
7.8,9.4,3.9,https://m.media-amazon.com/images/I/71-V-YPKUQL.AC.jpg,images\image_00291.jpg
11.2,19.7,8.3,https://m.media-amazon.com/images/I/71-x55mEp3L.AC.jpg,images\image_00292.jpg
10.5,10.5,11.0,https://m.media-amazon.com/images/I/7129iN60IOL.AC.jpg,images\image_00293.jpg
11.0,11.0,11.0,https://m.media-amazon.com/images/I/712KRut-+ZL.AC.jpg,images\image_00294.jpg
10.5,15.0,9.5,https://m.media-amazon.com/images/I/714LEiH5zlL.AC.jpg,images\image_00295.jpg
11.0,11.0,11.0,https://m.media-amazon.com/images/I/715hN3cml-L.AC.jpg,images\image_00296.jpg
10.5,10.5,11.0,https://m.media-amazon.com/images/I/7175XYyFADL.AC.jpg,images\image_00297.jpg
12.0,12.0,60.0,https://m.media-amazon.com/images/I/719cEJsM1-L.AC.jpg,images\image_00298.jpg
11.023622047244093,14.96062992125984,5.905511811023621,https://m.media-amazon.com/images/I/719GBeak29L.AC.jpg,images\image_00299.jpg
12.5,14.9,5.5,https://m.media-amazon.com/images/I/71bTRfYiQQL.AC.jpg,images\image_00300.jpg
10.5,10.5,11.0,https://m.media-amazon.com/images/I/71bwpTWYscL.AC.jpg,images\image_00301.jpg
11.8,15.7,8.3,https://m.media-amazon.com/images/I/71C0QoL7p2L.AC.jpg,images\image_00302.jpg
6.0,15.0,5.5,https://m.media-amazon.com/images/I/71CbKslKapS.AC.jpg,images\image_00303.jpg
12.5,14.9,5.5,https://m.media-amazon.com/images/I/71Ck1ApcsIL.AC.jpg,images\image_00304.jpg
9.212598425196848,17.716535433070863,10.787401574803148,https://m.media-amazon.com/images/I/71db9IpA4dL.AC.jpg,images\image_00305.jpg
11.8,16.5,9.1,https://m.media-amazon.com/images/I/71dGBncw+WL.AC.jpg,images\image_00306.jpg
20.0,20.0,13.0,https://m.media-amazon.com/images/I/71e+AsHleVL.AC.jpg,images\image_00307.jpg
7.9,11.8,5.1,https://m.media-amazon.com/images/I/71EaRq4miUL.AC.jpg,images\image_00308.jpg
10.5,15.2,5.9,https://m.media-amazon.com/images/I/71FJC2ddWIL.AC.jpg,images\image_00309.jpg
11.0,11.0,11.0,https://m.media-amazon.com/images/I/71G47mawwuL.AC.jpg,images\image_00310.jpg
11.0,15.0,9.5,https://m.media-amazon.com/images/I/71HA5z+ZmHS.AC.jpg,images\image_00311.jpg
7.68,12.2,6.1,https://m.media-amazon.com/images/I/71icWopZGvL.AC.jpg,images\image_00312.jpg
9.05511811023622,12.20472440944882,9.921259842519683,https://m.media-amazon.com/images/I/71JhrsxZOTL.AC.jpg,images\image_00313.jpg
7.0,9.75,4.75,https://m.media-amazon.com/images/I/71Jqp9+gQbL.AC.jpg,images\image_00314.jpg
13.0,13.0,13.0,https://m.media-amazon.com/images/I/71kJMfFY3nS.AC.jpg,images\image_00315.jpg
10.6,15.0,9.4,https://m.media-amazon.com/images/I/71LkVyJZNhS.AC.jpg,images\image_00316.jpg
18.2,18.2,15.7,https://m.media-amazon.com/images/I/71mrOqZJrzL.AC.jpg,images\image_00317.jpg
9.842519685039369,13.779527559055117,6.299212598425196,https://m.media-amazon.com/images/I/71NanskcO-L.AC.jpg,images\image_00318.jpg
11.0,15.0,7.0,https://m.media-amazon.com/images/I/71NcJPaVQzL.AC.jpg,images\image_00319.jpg
6.0,12.5,3.75,https://m.media-amazon.com/images/I/71nZGwE3DFS.AC.jpg,images\image_00320.jpg
11.0,16.5,7.87,https://m.media-amazon.com/images/I/71O+PDjYlZS.AC.jpg,images\image_00321.jpg
13.0,13.0,13.0,https://m.media-amazon.com/images/I/71o1H8LRbrS.AC.jpg,images\image_00322.jpg
12.66,16.9,9.8,https://m.media-amazon.com/images/I/71P-xIWxPXL.AC.jpg,images\image_00323.jpg
9.05511811023622,13.385826771653544,9.05511811023622,https://m.media-amazon.com/images/I/71P2F53G15L.AC.jpg,images\image_00324.jpg
7.9,11.8,5.1,https://m.media-amazon.com/images/I/71p3B7rSqJS.AC.jpg,images\image_00325.jpg
10.0,15.0,9.0,https://m.media-amazon.com/images/I/71QD8A8gpHL.AC.jpg,images\image_00326.jpg
12.2,16.1,7.9,https://m.media-amazon.com/images/I/71RD5LX+6iS.AC.jpg,images\image_00327.jpg
10.236220472440944,14.96062992125984,9.448818897637794,https://m.media-amazon.com/images/I/71t6XYWKNFL.AC.jpg,images\image_00328.jpg
5.5,12.0,8.75,https://m.media-amazon.com/images/I/71TbHDY5N9L.AC.jpg,images\image_00329.jpg
8.661417322834644,11.811023622047244,6.102362204724409,https://m.media-amazon.com/images/I/71ttlY3RZgL.AC.jpg,images\image_00330.jpg
13.8,17.7,9.5,https://m.media-amazon.com/images/I/71ULykKw3ZS.AC.jpg,images\image_00331.jpg
10.5,10.5,11.0,https://m.media-amazon.com/images/I/71VZeUweDhL.AC.jpg,images\image_00332.jpg
11.0,16.0,11.0,https://m.media-amazon.com/images/I/71ws5iSfVwL.AC.jpg,images\image_00333.jpg
10.5,10.5,11.0,https://m.media-amazon.com/images/I/71XCl-WO94L.AC.jpg,images\image_00334.jpg
12.75,15.0,12.75,https://m.media-amazon.com/images/I/71yawYLwZ1L.AC.jpg,images\image_00335.jpg
5.393700787401574,7.2047244094488185,3.858267716535433,https://m.media-amazon.com/images/I/71YGLSmUWjL.AC.jpg,images\image_00336.jpg
14.7,14.7,31.5,https://m.media-amazon.com/images/I/71YXdj3HdYL.AC.jpg,images\image_00337.jpg
7.874015748031495,7.874015748031495,7.874015748031495,https://m.media-amazon.com/images/I/71Zro60f0XL.AC.jpg,images\image_00338.jpg
10.5,10.5,11.0,https://m.media-amazon.com/images/I/81+87yPWduL.AC.jpg,images\image_00339.jpg
13.0,16.5,7.5,https://m.media-amazon.com/images/I/814Acoj56OL.AC.jpg,images\image_00340.jpg
12.0,12.0,12.0,https://m.media-amazon.com/images/I/816ah-0g2WS.AC.jpg,images\image_00341.jpg
14.37007874015748,16.929133858267715,13.58267716535433,https://m.media-amazon.com/images/I/816BUpaZB6L.AC.jpg,images\image_00342.jpg
11.811023622047244,11.811023622047244,11.811023622047244,https://m.media-amazon.com/images/I/816ZGgzZTeL.AC.jpg,images\image_00343.jpg
11.8,15.7,8.3,https://m.media-amazon.com/images/I/817W0tajxBL.AC.jpg,images\image_00344.jpg
8.3,12.2,6.0,https://m.media-amazon.com/images/I/818g1wNecOL.AC.jpg,images\image_00345.jpg
9.448818897637794,16.929133858267715,9.448818897637794,https://m.media-amazon.com/images/I/818tn8aCIrL.AC.jpg,images\image_00346.jpg
7.9,11.8,5.2,https://m.media-amazon.com/images/I/8192G6e4a5L.AC.jpg,images\image_00347.jpg
9.448818897637794,16.929133858267715,9.448818897637794,https://m.media-amazon.com/images/I/819BNFCe6KL.AC.jpg,images\image_00348.jpg
13.0,13.0,13.0,https://m.media-amazon.com/images/I/81a1Zd2xpUS.AC.jpg,images\image_00349.jpg
6.3,7.9,5.9,https://m.media-amazon.com/images/I/81A8fVamznL.AC.jpg,images\image_00350.jpg
9.842519685039369,19.685039370078737,9.842519685039369,https://m.media-amazon.com/images/I/81AciPQl3YL.AC.jpg,images\image_00351.jpg
6.5,8.0,5.3,https://m.media-amazon.com/images/I/81AQysj0x0L.AC.jpg,images\image_00352.jpg
12.0,16.0,10.2,https://m.media-amazon.com/images/I/81B3fTPhsHS.AC.jpg,images\image_00353.jpg
6.3,9.65,3.15,https://m.media-amazon.com/images/I/81c3qmhBP3L.AC.jpg,images\image_00354.jpg
9.8,13.0,9.0,https://m.media-amazon.com/images/I/81Djb7+ijXL.AC.jpg,images\image_00355.jpg
11.0,11.0,11.0,https://m.media-amazon.com/images/I/81Dk9qURqHL.AC.jpg,images\image_00356.jpg
9.0,11.8,6.9,https://m.media-amazon.com/images/I/81dP053QK5L.AC.jpg,images\image_00357.jpg
11.4,15.0,6.7,https://m.media-amazon.com/images/I/81DYNm+8A9L.AC.jpg,images\image_00358.jpg
11.1,15.0,9.5,https://m.media-amazon.com/images/I/81DzHeZSDsL.AC.jpg,images\image_00359.jpg
11.4,11.4,7.9,https://m.media-amazon.com/images/I/81ekColmAmL.AC.jpg,images\image_00360.jpg
12.20472440944882,12.20472440944882,7.874015748031495,https://m.media-amazon.com/images/I/81eu-u4gGYL.AC.jpg,images\image_00361.jpg
11.0,15.0,9.5,https://m.media-amazon.com/images/I/81EUOYcJRTS.AC.jpg,images\image_00362.jpg
10.3,15.5,9.0,https://m.media-amazon.com/images/I/81FczLXwQNL.AC.jpg,images\image_00363.jpg
10.0,15.0,9.0,https://m.media-amazon.com/images/I/81GhX0HJ4kL.AC.jpg,images\image_00364.jpg
15.7,15.7,13.4,https://m.media-amazon.com/images/I/81hgS-UzHWL.AC.jpg,images\image_00365.jpg
13.0,13.0,13.0,https://m.media-amazon.com/images/I/81hx1v0r9bS.AC.jpg,images\image_00366.jpg
15.7,15.7,13.4,https://m.media-amazon.com/images/I/81jdlVXBsCL.AC.jpg,images\image_00367.jpg
11.8,16.5,9.1,https://m.media-amazon.com/images/I/81jLgqdTSkL.AC.jpg,images\image_00368.jpg
11.0,19.7,7.9,https://m.media-amazon.com/images/I/81jZ3PzRyDS.AC.jpg,images\image_00369.jpg
10.5,10.5,11.0,https://m.media-amazon.com/images/I/81l3MAvggWL.AC.jpg,images\image_00370.jpg
12.8,17.1,10.4,https://m.media-amazon.com/images/I/81mdYBgO0aL.AC.jpg,images\image_00371.jpg
15.0,22.0,13.0,https://m.media-amazon.com/images/I/81MPOJa-bTS.AC.jpg,images\image_00372.jpg
7.87,9.84,3.94,https://m.media-amazon.com/images/I/81mtctof35L.AC.jpg,images\image_00373.jpg
10.5,10.5,11.0,https://m.media-amazon.com/images/I/81MVKdL28+L.AC.jpg,images\image_00374.jpg
6.1,14.4,4.1,https://m.media-amazon.com/images/I/81ndff203IS.AC.jpg,images\image_00375.jpg
12.66,16.9,9.8,https://m.media-amazon.com/images/I/81OU24+eXZL.AC.jpg,images\image_00376.jpg
14.5,11.5,27.5,https://m.media-amazon.com/images/I/81prAPbzG5L.AC.jpg,images\image_00377.jpg
15.0,22.0,13.0,https://m.media-amazon.com/images/I/81PRqfiBC9S.AC.jpg,images\image_00378.jpg
16.3,12.8,10.4,https://m.media-amazon.com/images/I/81PxGQX8ZZL.AC.jpg,images\image_00379.jpg
10.5,15.0,9.5,https://m.media-amazon.com/images/I/81QeV5URKaL.AC.jpg,images\image_00380.jpg
8.7,11.4,6.7,https://m.media-amazon.com/images/I/81Qlo7SfwAL.AC.jpg,images\image_00381.jpg
9.8,13.7,6.6,https://m.media-amazon.com/images/I/81Qm0s-1E5L.AC.jpg,images\image_00382.jpg
13.0,13.0,13.0,https://m.media-amazon.com/images/I/81qxwTA2TrS.AC.jpg,images\image_00383.jpg
11.0,15.0,9.7,https://m.media-amazon.com/images/I/81RScb8onAL.AC.jpg,images\image_00384.jpg
11.811023622047244,11.811023622047244,11.811023622047244,https://m.media-amazon.com/images/I/81sjngy3GlL.AC.jpg,images\image_00385.jpg
6.889763779527558,9.251968503937007,6.692913385826771,https://m.media-amazon.com/images/I/81U2pY3e11L.AC.jpg,images\image_00386.jpg
13.0,13.0,13.0,https://m.media-amazon.com/images/I/81uBuDN+hLL.AC.jpg,images\image_00387.jpg
11.0,15.0,9.5,https://m.media-amazon.com/images/I/81vGTnw7CnS.AC.jpg,images\image_00388.jpg
11.0,11.0,11.0,https://m.media-amazon.com/images/I/81VLRJplTkS.AC.jpg,images\image_00389.jpg
10.75,10.75,11.0,https://m.media-amazon.com/images/I/81VsiQiRmxL.AC.jpg,images\image_00390.jpg
7.9,11.8,5.2,https://m.media-amazon.com/images/I/81w5U6HG-RL.AC.jpg,images\image_00391.jpg
12.0,12.0,12.0,https://m.media-amazon.com/images/I/81wkIGea0bS.AC.jpg,images\image_00392.jpg
9.448818897637794,16.929133858267715,9.448818897637794,https://m.media-amazon.com/images/I/81wZAiLICLL.AC.jpg,images\image_00393.jpg
9.842519685039369,19.685039370078737,9.842519685039369,https://m.media-amazon.com/images/I/81yikG3yaQL.AC.jpg,images\image_00394.jpg
8.7,11.4,6.9,https://m.media-amazon.com/images/I/81yTQiWQu+L.AC.jpg,images\image_00395.jpg
15.0,22.0,13.0,https://m.media-amazon.com/images/I/81zvRGYhhdS.AC.jpg,images\image_00396.jpg
11.9,21.3,15.4,https://m.media-amazon.com/images/I/917yQJZAs9L.AC.jpg,images\image_00397.jpg
8.26771653543307,13.385826771653544,4.330708661417322,https://m.media-amazon.com/images/I/91bI+uvkB6L.AC.jpg,images\image_00398.jpg
9.842519685039369,19.685039370078737,9.842519685039369,https://m.media-amazon.com/images/I/91CINomahiL.AC.jpg,images\image_00399.jpg
10.236220472440944,17.716535433070863,10.62992125984252,https://m.media-amazon.com/images/I/91gkYC+h96L.AC.jpg,images\image_00400.jpg
12.0,12.0,12.0,https://m.media-amazon.com/images/I/91GXIEa3gBL.AC.jpg,images\image_00401.jpg
10.5,10.5,11.0,https://m.media-amazon.com/images/I/91iqW65xUCL.AC.jpg,images\image_00402.jpg
10.8,15.1,8.4,https://m.media-amazon.com/images/I/91J-ZD8ZxyL.AC.jpg,images\image_00403.jpg
11.811023622047244,11.811023622047244,11.811023622047244,https://m.media-amazon.com/images/I/91l45tY-FcL.AC.jpg,images\image_00404.jpg
25.0,32.0,33.0,https://m.media-amazon.com/images/I/415jmkKSQIL.AC.jpg,images\image_00405.jpg
31.49606299212598,26.37795275590551,31.49606299212598,https://m.media-amazon.com/images/I/51R6COt3MZL.AC.jpg,images\image_00406.jpg
49.96062992125984,29.92125984251968,34.64566929133858,https://m.media-amazon.com/images/I/611mCUEOJ-L.AC.jpg,images\image_00407.jpg
29.0,31.5,27.0,https://m.media-amazon.com/images/I/71+6IsYWdnS.AC.jpg,images\image_00408.jpg
19.685039370078737,19.685039370078737,23.622047244094485,https://m.media-amazon.com/images/I/71+C3QPSkbL.AC.jpg,images\image_00409.jpg
50.0,30.0,35.0,https://m.media-amazon.com/images/I/710oT1flGtL.AC.jpg,images\image_00410.jpg
29.0,32.0,26.0,https://m.media-amazon.com/images/I/7115WKgyjZS.AC.jpg,images\image_00411.jpg
25.0,25.0,20.0,https://m.media-amazon.com/images/I/711b4Te0vOL.AC.jpg,images\image_00412.jpg
27.55905511811024,31.49606299212598,35.433070866141726,https://m.media-amazon.com/images/I/712wCxTj1zL.AC.jpg,images\image_00413.jpg
20.0,21.0,20.0,https://m.media-amazon.com/images/I/714hPCIJrVL.AC.jpg,images\image_00414.jpg
27.5,27.5,16.0,https://m.media-amazon.com/images/I/717eTsUzSaL.AC.jpg,images\image_00415.jpg
20.0,21.0,20.0,https://m.media-amazon.com/images/I/717uC7I2L6L.AC.jpg,images\image_00416.jpg
29.0,28.5,19.0,https://m.media-amazon.com/images/I/717YChE8qqS.AC.jpg,images\image_00417.jpg
27.55905511811024,31.49606299212598,35.433070866141726,https://m.media-amazon.com/images/I/71AS0zmsofL.AC.jpg,images\image_00418.jpg
29.0,28.5,19.0,https://m.media-amazon.com/images/I/71AZ8i9M0CS.AC.jpg,images\image_00419.jpg
25.0,25.0,20.0,https://m.media-amazon.com/images/I/71BAKmrRJcL.AC.jpg,images\image_00420.jpg
27.55905511811024,31.49606299212598,35.433070866141726,https://m.media-amazon.com/images/I/71bCJ81KOrL.AC.jpg,images\image_00421.jpg
19.685039370078737,19.685039370078737,23.622047244094485,https://m.media-amazon.com/images/I/71BOVqEyfGL.AC.jpg,images\image_00422.jpg
25.0,25.0,20.0,https://m.media-amazon.com/images/I/71C66KSPrhL.AC.jpg,images\image_00423.jpg
50.0,30.0,35.0,https://m.media-amazon.com/images/I/71eXet23z5L.AC.jpg,images\image_00424.jpg
29.0,32.0,26.0,https://m.media-amazon.com/images/I/71H+AR0V4ZL.AC.jpg,images\image_00425.jpg
50.0,35.0,30.0,https://m.media-amazon.com/images/I/71H2n8syifL.AC.jpg,images\image_00426.jpg
27.5,27.5,16.0,https://m.media-amazon.com/images/I/71i-sBgbHJL.AC.jpg,images\image_00427.jpg
27.5,27.5,16.0,https://m.media-amazon.com/images/I/71IpSgc00UL.AC.jpg,images\image_00428.jpg
20.0,21.0,20.0,https://m.media-amazon.com/images/I/71K0Yn9yWxL.AC.jpg,images\image_00429.jpg
28.0,30.5,28.0,https://m.media-amazon.com/images/I/71L4ir1cBtS.AC.jpg,images\image_00430.jpg
33.46456692913385,33.46456692913385,11.811023622047244,https://m.media-amazon.com/images/I/71mKtiQJs1S.AC.jpg,images\image_00431.jpg
18.5,23.0,19.0,https://m.media-amazon.com/images/I/71mnhwEEE0L.AC.jpg,images\image_00432.jpg
49.96062992125984,29.92125984251968,34.64566929133858,https://m.media-amazon.com/images/I/71nodpSZu7L.AC.jpg,images\image_00433.jpg
20.0,21.0,20.0,https://m.media-amazon.com/images/I/71oGDcIHdcL.AC.jpg,images\image_00434.jpg
49.96062992125984,29.92125984251968,34.64566929133858,https://m.media-amazon.com/images/I/71r8PgPsEHL.AC.jpg,images\image_00435.jpg
25.0,25.0,20.0,https://m.media-amazon.com/images/I/71Sxv8Yf80L.AC.jpg,images\image_00436.jpg
50.0,30.0,35.0,https://m.media-amazon.com/images/I/71T6HkEaEhL.AC.jpg,images\image_00437.jpg
49.96062992125984,29.92125984251968,34.64566929133858,https://m.media-amazon.com/images/I/71TAgXJDOGL.AC.jpg,images\image_00438.jpg
29.0,28.5,19.0,https://m.media-amazon.com/images/I/71TxIfUxmvS.AC.jpg,images\image_00439.jpg
29.0,32.0,26.0,https://m.media-amazon.com/images/I/71U1hr2pn+S.AC.jpg,images\image_00440.jpg
49.96062992125984,29.92125984251968,34.64566929133858,https://m.media-amazon.com/images/I/71uK1e7nB8L.AC.jpg,images\image_00441.jpg
18.5,23.0,19.0,https://m.media-amazon.com/images/I/71Wl9jXrHoL.AC.jpg,images\image_00442.jpg
27.55905511811024,31.49606299212598,35.433070866141726,https://m.media-amazon.com/images/I/71WpULJEi2L.AC.jpg,images\image_00443.jpg
20.0,21.0,20.0,https://m.media-amazon.com/images/I/71YjSiCzFEL.AC.jpg,images\image_00444.jpg
27.5,27.5,16.0,https://m.media-amazon.com/images/I/71yzmv-L4yL.AC.jpg,images\image_00445.jpg
27.55905511811024,31.49606299212598,35.433070866141726,https://m.media-amazon.com/images/I/815O5Gl15cL.AC.jpg,images\image_00446.jpg
27.55905511811024,31.49606299212598,35.433070866141726,https://m.media-amazon.com/images/I/818cAmxxABL.AC.jpg,images\image_00447.jpg
15.74803149606299,15.74803149606299,15.74803149606299,https://m.media-amazon.com/images/I/819F+eFa8XL.AC.jpg,images\image_00448.jpg
27.5,27.5,16.0,https://m.media-amazon.com/images/I/81a3ogBTE-L.AC.jpg,images\image_00449.jpg
15.74803149606299,15.74803149606299,15.74803149606299,https://m.media-amazon.com/images/I/81aw2jThzDL.AC.jpg,images\image_00450.jpg
25.0,25.0,20.0,https://m.media-amazon.com/images/I/81CqRpN4r2L.AC.jpg,images\image_00451.jpg
27.55905511811024,31.49606299212598,35.433070866141726,https://m.media-amazon.com/images/I/81eC16T7vOL.AC.jpg,images\image_00452.jpg
15.74803149606299,15.74803149606299,15.74803149606299,https://m.media-amazon.com/images/I/81Fe3m4aM7L.AC.jpg,images\image_00453.jpg
15.74803149606299,15.74803149606299,15.74803149606299,https://m.media-amazon.com/images/I/81hRNxlgwcL.AC.jpg,images\image_00454.jpg
15.74803149606299,15.74803149606299,15.74803149606299,https://m.media-amazon.com/images/I/81kkevlV33L.AC.jpg,images\image_00455.jpg
27.55905511811024,31.49606299212598,35.433070866141726,https://m.media-amazon.com/images/I/81kOnMzm6cL.AC.jpg,images\image_00456.jpg
15.74803149606299,15.74803149606299,15.74803149606299,https://m.media-amazon.com/images/I/81KXl2jNwoL.AC.jpg,images\image_00457.jpg
55.0,70.0,31.0,https://m.media-amazon.com/images/I/81MXewT5rTS.AC.jpg,images\image_00458.jpg
29.0,32.0,26.0,https://m.media-amazon.com/images/I/81Si2IsOc8L.AC.jpg,images\image_00459.jpg
29.0,31.5,27.0,https://m.media-amazon.com/images/I/81T-69b+5HL.AC.jpg,images\image_00460.jpg
50.0,30.0,35.0,https://m.media-amazon.com/images/I/81TK25jwtzL.AC.jpg,images\image_00461.jpg
27.55905511811024,31.49606299212598,35.433070866141726,https://m.media-amazon.com/images/I/81ugvzEO+nL.AC.jpg,images\image_00462.jpg
15.74803149606299,15.74803149606299,15.74803149606299,https://m.media-amazon.com/images/I/81UQXIcOsYL.AC.jpg,images\image_00463.jpg
29.0,31.5,27.0,https://m.media-amazon.com/images/I/81UZ09i9THL.AC.jpg,images\image_00464.jpg
27.55905511811024,31.49606299212598,35.433070866141726,https://m.media-amazon.com/images/I/81vbyVrl8BL.AC.jpg,images\image_00465.jpg
15.74803149606299,15.74803149606299,15.74803149606299,https://m.media-amazon.com/images/I/81wkPSkqx8L.AC.jpg,images\image_00466.jpg
15.74803149606299,15.74803149606299,15.74803149606299,https://m.media-amazon.com/images/I/91+VM27NqJL.AC.jpg,images\image_00467.jpg
15.74803149606299,15.74803149606299,15.74803149606299,https://m.media-amazon.com/images/I/91A63UZvqXL.AC.jpg,images\image_00468.jpg
50.0,30.0,30.0,https://m.media-amazon.com/images/I/91dtF-bsO+L.AC.jpg,images\image_00469.jpg
15.74803149606299,15.74803149606299,15.74803149606299,https://m.media-amazon.com/images/I/91GCDY3cCpL.AC.jpg,images\image_00470.jpg
15.74803149606299,15.74803149606299,15.74803149606299,https://m.media-amazon.com/images/I/91lEsalBtkL.AC.jpg,images\image_00471.jpg
15.74803149606299,15.74803149606299,15.74803149606299,https://m.media-amazon.com/images/I/91oee0dPTpL.AC.jpg,images\image_00472.jpg
15.74803149606299,15.74803149606299,15.74803149606299,https://m.media-amazon.com/images/I/91oN9izSoxL.AC.jpg,images\image_00473.jpg
15.74803149606299,15.74803149606299,15.74803149606299,https://m.media-amazon.com/images/I/91XFmo1E7pL.AC.jpg,images\image_00474.jpg
15.74803149606299,15.74803149606299,15.74803149606299,https://m.media-amazon.com/images/I/91yV5zkjNWL.AC.jpg,images\image_00475.jpg
64.0,39.0,14.5,https://m.media-amazon.com/images/I/41H3JvuWcML.AC.jpg,images\image_00476.jpg
53.94,29.13,37.4,https://m.media-amazon.com/images/I/51JK3JUKUHL.AC.jpg,images\image_00477.jpg
64.56692913385827,33.46456692913385,26.771653543307085,https://m.media-amazon.com/images/I/31MUtuMcKpL.AC.jpg,images\image_00813.jpg
66.14173228346456,33.85826771653543,57.48031496062992,https://m.media-amazon.com/images/I/41vGtybtBUL.AC.jpg,images\image_00814.jpg
66.14173228346456,33.85826771653543,57.48031496062992,https://m.media-amazon.com/images/I/41IRoM8xN3L.AC.jpg,images\image_00815.jpg
11.0,27.6,18.0,https://m.media-amazon.com/images/I/51cPKlGjcgL.AC.jpg,images\image_00838.jpg
